transition,folder,tag,model,calibration,param,k4,mean,mean_err,mean_B,ess_frac
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1099,1.21592865,4.70851215841758e-05,4.7235901933526845e-05,5.0,0.8518575798655513
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1098,1.2159213,4.659717359361679e-05,4.677219123810597e-05,5.0,0.8387982579051547
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1097,1.21591395,4.6116516940031244e-05,4.631529358536882e-05,5.0,0.8253685540839877
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1096,1.2159065999999998,4.56431048375883e-05,4.5865176831121566e-05,5.0,0.8115947800385768
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1095,1.2158992499999999,4.517688622567755e-05,4.5421804589873504e-05,5.0,0.7975033362383822
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1094,1.2158919,4.471780585242194e-05,4.4985136313845984e-05,5.0,0.7831206189332705
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1093,1.21588455,4.4265804360866e-05,4.45551273749541e-05,5.0,0.7684729304490109
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1092,1.2158772,4.38208183777848e-05,4.413172914969799e-05,5.0,0.7535863934257464
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1091,1.21586985,4.338278060509412e-05,4.371488910693586e-05,5.0,0.7384868695457293
AB,a_b,LR,Logistic Regression,uncalibrated,-0.109,1.2158625,4.2951619913813976e-05,4.330455089848354e-05,5.0,0.7231998832420922
AB,a_b,LR,Logistic Regression,uncalibrated,-0.1089,1.2158551499999999,4.252726144052164e-05,4.2900654452470026e-05,5.0,0.7077505508206732
